,Company,TypeName,RAM(GB),OpSys,Weight(kg),TouchScreen,IPS,PPI,CPU,HDD,SSD,GPU Brand,Price(€)
722,Lenovo,Ultrabook,8,Windows,1.32,0,1,157.3505121487356,Intel Core i5,0,256,Intel,884.1166037280001
723,Dell,Gaming,32,Windows,4.36,0,0,254.67134914246222,Intel Core i7,1000,1000,Nvidia,2158.3297529568
724,MSI,Gaming,8,Windows,2.7,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,795.33926470656
725,Lenovo,Notebook,4,Other,1.9,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,288.9451128528
726,Dell,Notebook,8,Windows,2.2,0,0,141.21199808219862,Intel Core i5,1000,128,AMD,424.06927156800003
727,Dell,2 in 1 Convertible,4,Windows,1.71,1,0,165.6321180513006,Intel Core i3,1000,0,Intel,382.782972528
728,Dell,Notebook,8,Linux,2.32,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,347.70141442944004
729,HP,Notebook,4,Windows,2.1,0,0,141.21199808219862,AMD,1000,0,AMD,288.41428900799997
730,Acer,Gaming,16,Windows,4.2,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,1141.27126632
731,Dell,Notebook,12,Windows,2.25,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,382.782972528
732,HP,Notebook,6,Windows,2.1,0,0,141.21199808219862,AMD,1000,128,AMD,383.3727768
733,Acer,Notebook,4,Windows,2.4,0,0,100.45466986113651,Intel Core i5,500,0,Intel,329.70058804800004
734,Lenovo,Notebook,8,Windows,1.44,0,1,165.6321180513006,Intel Core i5,0,256,Intel,566.21210112
735,Lenovo,Notebook,4,Windows,1.85,0,0,141.21199808219862,Intel Core i7,1000,0,Intel,459.4575278880001
736,HP,Workstation,16,Windows,2.6,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,1426.7365339680002
737,Dell,2 in 1 Convertible,8,Windows,1.55,1,0,165.6321180513006,Intel Core i5,1000,0,Intel,388.681015248
738,MSI,Gaming,16,Windows,1.8,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,1235.33325161856
739,Acer,Notebook,4,Windows,2.4,0,0,100.45466986113651,Intel Core i3,500,0,Intel,242.2915949376
740,Dell,Notebook,8,Windows,2.0,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,711.893756304
741,Dell,Notebook,8,Windows,2.0,0,0,100.45466986113651,Intel Core i3,0,256,Intel,392.21984088
742,Toshiba,Notebook,8,Windows,1.25,1,1,157.3505121487356,Intel Core i5,0,256,Intel,905.3495575200001
743,Lenovo,2 in 1 Convertible,8,Windows,1.7,1,0,157.3505121487356,Intel Core i5,0,256,Intel,589.214467728
744,Lenovo,Workstation,16,Windows,2.5,0,1,282.42399616439724,Intel Core i7,0,1000,Nvidia,1945.7642933280001
745,Acer,Notebook,2,Other,1.68,0,0,111.93520355955211,Other Intel,0,0,Intel,194.63540976
746,Samsung,Ultrabook,16,Windows,0.81,0,0,165.6321180513006,Intel Core i7,0,256,Intel,972.587244528
747,HP,Notebook,8,Windows,1.86,0,0,141.21199808219862,Intel Core i3,0,256,Intel,317.904502608
748,Dell,Notebook,8,Windows,1.6,0,0,111.93520355955211,Intel Core i5,0,256,Intel,664.5383713051201
749,HP,Workstation,16,Windows,3.0,0,1,127.33567457123111,Other Intel,0,256,Nvidia,2588.6509498080004
750,Lenovo,Netbook,4,Windows,1.4,1,0,135.0942111925629,Other Intel,0,128,Intel,280.1570292
751,HP,Notebook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i5,0,256,Intel,1120.6281168
752,Asus,Notebook,4,Other,2.45,0,0,100.45466986113651,Intel Core i5,1000,0,Nvidia,341.496673488
753,Lenovo,Ultrabook,4,Windows,1.7,0,0,157.3505121487356,Intel Core i5,0,180,Intel,646.425482112
754,Asus,Notebook,4,Windows,2.37,0,0,100.45466986113651,Intel Core i7,0,256,Intel,501.2746507728
755,Lenovo,2 in 1 Convertible,8,Windows,1.3,1,1,276.053530085501,Intel Core i5,0,256,Intel,707.1753221280001
756,HP,Notebook,8,Windows,2.2,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,648.194894928
757,HP,Workstation,8,Windows,2.59,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,920.684468592
758,Dell,Gaming,16,Windows,4.42,0,1,282.42399616439724,Intel Core i7,1000,256,Nvidia,1692.14255832528
759,Acer,Notebook,4,Windows,2.1,0,0,100.45466986113651,Intel Core i5,0,256,Intel,353.292758928
760,Lenovo,Gaming,8,Windows,2.5,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,618.1148770560001
761,Dell,Ultrabook,16,Windows,1.18,0,0,176.23257360658386,Intel Core i7,0,256,Intel,1096.446141648
762,Google,Ultrabook,8,Other,1.1,1,0,234.50740003017813,Intel Core i5,0,256,Intel,919.5048600480001
763,Asus,Ultrabook,8,Windows,1.2,0,1,276.053530085501,Intel Core i5,0,256,Intel,665.889023088
764,Dell,Notebook,4,Windows,1.65,0,0,117.82653006268643,Intel Core i3,500,0,Intel,500.74382692800003
765,Acer,Notebook,4,Windows,1.6,0,0,117.82653006268643,Intel Core i5,0,128,Intel,386.32179816
766,Asus,Notebook,4,Windows,2.8,0,0,90.58340172449303,Other Intel,1000,0,Nvidia,277.40854129248
767,Dell,Gaming,16,Windows,2.72,1,1,282.42399616439724,Intel Core i7,1000,128,Nvidia,648.194894928
768,Samsung,Ultrabook,8,Windows,1.31,1,0,165.6321180513006,Intel Core i7,0,256,Intel,943.0970309280001
769,Acer,Notebook,4,Linux,2.1,0,0,100.45466986113651,Other Intel,1000,0,Intel,175.761673056
770,Dell,Notebook,16,Windows,2.3,0,0,141.21199808219862,Intel Core i7,0,256,AMD,696.7180923854401
771,Samsung,2 in 1 Convertible,16,Windows,1.71,1,0,146.86047800548656,Intel Core i7,0,256,AMD,1061.057885328
772,Toshiba,Notebook,4,Windows,1.75,0,1,111.93520355955211,Intel Core i5,0,128,Intel,601.60035744
773,Dell,Gaming,8,Windows,2.62,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,648.194894928
774,HP,Ultrabook,4,Windows,1.26,0,0,125.36742798669837,Intel Core i5,0,256,Intel,733.7165143679999
775,Asus,2 in 1 Convertible,12,Windows,2.3,1,0,141.21199808219862,Intel Core i7,2000,0,Nvidia,494.845784208
776,Lenovo,Notebook,16,Windows,2.5,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia,1397.8361246400002
777,Acer,Notebook,4,Windows,1.8,0,1,157.3505121487356,Intel Core i3,0,128,Intel,375.11551699200004
778,Razer,Gaming,16,Windows,1.95,0,0,157.3505121487356,Intel Core i7,0,512,Nvidia,1709.842584528
779,Asus,Notebook,8,Windows,2.0,0,0,141.21199808219862,Other Intel,0,128,Intel,343.20710587680003
780,Dell,Gaming,32,Windows,4.42,0,1,127.33567457123111,Intel Core i7,1000,1000,Nvidia,2116.6895713536
781,Asus,Gaming,16,Windows,4.3,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,1386.0400392000001
782,Toshiba,Ultrabook,16,Windows,1.47,0,1,157.3505121487356,Intel Core i7,0,512,Nvidia,1040.414735808
783,Lenovo,Notebook,8,Other,2.2,0,0,100.45466986113651,Other Intel,1000,0,Intel,194.045605488
784,Lenovo,Ultrabook,16,Windows,1.7,0,0,157.3505121487356,Intel Core i7,0,512,Intel,1355.960021328
785,MSI,Gaming,16,Windows,1.6,0,1,157.3505121487356,Intel Core i7,1000,256,Nvidia,1115.319878352
786,MSI,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,642.296852208
787,Lenovo,Gaming,4,Windows,2.4,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,589.214467728
788,Acer,Gaming,16,Windows,4.2,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,1355.960021328
789,Dell,Gaming,8,Windows,2.62,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,580.9572079200001
790,Asus,Gaming,8,Windows,2.24,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,789.747920208
791,Vero,Notebook,4,Windows,1.22,0,0,157.3505121487356,Other Intel,0,0,Intel,119.67128678880002
792,Lenovo,2 in 1 Convertible,8,Windows,1.37,1,1,165.6321180513006,Intel Core i7,0,512,Intel,1161.9144158400002
793,Lenovo,2 in 1 Convertible,8,Windows,2.08,1,0,141.21199808219862,Intel Core i5,0,256,AMD,565.622296848
794,Apple,Ultrabook,8,MacOS,0.92,0,1,226.41554716935852,Other Intel,0,0,Intel,687.12197688
795,Lenovo,2 in 1 Convertible,8,Windows,1.42,1,1,209.8006828649808,Intel Core i5,0,256,Intel,1374.24395376
796,Asus,Notebook,4,Windows,1.63,0,0,111.93520355955211,Other Intel,0,0,Intel,176.35147732800002
797,Dell,Notebook,8,Windows,1.95,0,0,100.45466986113651,Intel Core i5,0,128,Intel,477.74146032000004
798,Lenovo,2 in 1 Convertible,8,Windows,1.38,1,1,158.48253022174808,Intel Core i7,0,256,Intel,795.645962928
799,Dell,Notebook,8,Windows,2.0,0,0,141.21199808219862,Intel Core i3,0,256,AMD,435.865357008
800,HP,Workstation,8,Windows,3.14,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,1217.8868412528002
801,Asus,Notebook,8,Windows,2.37,0,0,141.21199808219862,Intel Core i5,0,256,Intel,648.194894928
802,Dell,Ultrabook,8,Windows,1.29,0,0,165.6321180513006,Intel Core i5,0,256,Intel,884.1166037280001
803,Dell,Notebook,8,Windows,2.06,1,0,282.42399616439724,Intel Core i5,0,256,Nvidia,1031.567671728
804,Dell,Netbook,4,Windows,1.63,0,0,135.0942111925629,Other Intel,0,128,Intel,438.814378368
805,HP,Netbook,8,Windows,1.26,0,0,125.36742798669837,Intel Core i5,0,256,Intel,819.238133808
806,Toshiba,Notebook,4,Windows,2.1,0,0,100.45466986113651,Intel Core i5,500,0,Intel,460.04733216000005
807,HP,Notebook,8,Windows,2.04,0,0,100.45466986113651,AMD,2000,0,AMD,370.98688708799995
808,Dell,Gaming,16,Windows,2.62,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia,990.281372688
809,Lenovo,Notebook,4,Windows,2.4,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,359.19080164800005
810,HP,Gaming,12,Windows,3.74,0,1,127.33567457123111,Intel Core i7,1000,0,AMD,1031.567671728
811,MSI,Gaming,16,Windows,2.9,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia,1424.37731688
812,Samsung,Ultrabook,8,Windows,0.81,0,0,165.6321180513006,Intel Core i5,0,256,Intel,884.1166037280001
813,Dell,Notebook,8,Windows,1.98,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,566.8019053920001
814,Dell,Notebook,8,Windows,2.18,0,0,141.21199808219862,Intel Core i5,0,256,AMD,465.83331206832
815,Lenovo,Ultrabook,8,Windows,1.32,0,0,157.3505121487356,Intel Core i7,0,256,Intel,1096.446141648
816,Razer,Ultrabook,16,Windows,1.29,1,1,352.4651472131677,Intel Core i7,0,512,Intel,1061.057885328
817,HP,Netbook,4,Other,1.23,0,0,135.0942111925629,Other Intel,0,0,Intel,227.07464472
818,Dell,Gaming,16,Windows,4.36,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,1477.47149744544
819,Dell,Notebook,4,Windows,1.76,0,0,111.93520355955211,Intel Core i5,500,0,Intel,445.30222536
820,Lenovo,Notebook,4,Windows,2.1,0,0,100.45466986113651,Intel Core i3,500,0,Intel,288.9451128528
821,Toshiba,Ultrabook,4,Windows,1.25,0,0,111.93520355955211,Intel Core i5,0,128,Intel,642.88665648
822,Lenovo,Ultrabook,8,Windows,1.13,0,1,157.3505121487356,Intel Core i7,0,512,Intel,1473.920875728
823,MSI,Gaming,8,Windows,2.4,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,707.1753221280001
824,Lenovo,Ultrabook,8,Windows,1.13,0,1,157.3505121487356,Intel Core i5,0,0,Intel,1105.88301
825,Toshiba,Notebook,4,Windows,1.75,0,0,111.93520355955211,Other Intel,0,128,Intel,294.312331728
826,Asus,2 in 1 Convertible,8,Windows,1.1,1,0,165.6321180513006,Intel Core i5,0,256,Intel,800.9542013759999
827,Dell,Notebook,4,Windows,1.76,0,0,111.93520355955211,Intel Core i3,500,0,Intel,345.03549912
828,Acer,Netbook,4,Other,1.35,0,1,135.0942111925629,Other Intel,0,0,Intel,209.38051656000002
829,Acer,Notebook,8,Windows,1.5,0,1,157.3505121487356,Intel Core i3,0,128,Intel,365.088844368
830,Razer,Gaming,32,Windows,3.49,1,0,254.67134914246222,Intel Core i7,0,512,Nvidia,3243.333691728
831,Lenovo,Ultrabook,16,Windows,1.1,0,1,209.8006828649808,Intel Core i7,0,512,Intel,1237.999166928
832,Asus,Notebook,4,Linux,2.1,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,306.108417168
833,Lenovo,Notebook,8,Windows,1.7,0,0,157.3505121487356,Intel Core i5,0,256,Intel,699.507866592
834,Lenovo,Notebook,8,Windows,1.32,0,1,157.3505121487356,Intel Core i5,0,256,Intel,973.1770488000001
835,Dell,Gaming,16,Windows,3.21,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,1636.4886272193598
836,Asus,Gaming,16,Windows,2.9,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,1426.7365339680002
837,Toshiba,Notebook,4,Windows,2.0,0,0,100.45466986113651,Intel Core i3,500,0,Intel,394.57905796800003
838,Lenovo,Notebook,4,Other,1.5,0,0,111.93520355955211,Other Intel,0,0,Intel,191.6863884
839,Asus,Notebook,8,Windows,2.3,0,0,141.21199808219862,Intel Core i5,128,0,Intel,347.98452048
840,Asus,Gaming,16,Windows,2.73,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia,1061.057885328
841,Dell,Gaming,32,Windows,4.42,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia,1812.40364938608
842,HP,Notebook,8,Windows,2.63,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia,536.7218875200001
843,Dell,Notebook,8,Windows,2.18,0,0,100.45466986113651,Intel Core i5,0,128,Intel,421.11435216527997
844,HP,Ultrabook,8,Windows,1.54,0,0,157.3505121487356,Intel Core i7,0,512,Intel,1102.93398864
845,Dell,Notebook,4,Windows,2.18,0,0,141.21199808219862,Intel Core i7,0,256,AMD,435.865357008
846,HP,2 in 1 Convertible,4,Other,1.4,1,0,135.0942111925629,Other Intel,0,0,Intel,362.72962728000005
847,Asus,Ultrabook,8,Windows,1.45,0,1,165.6321180513006,Intel Core i5,0,512,Nvidia,605.139183072
848,HP,2 in 1 Convertible,8,Windows,1.28,1,0,165.6321180513006,Intel Core i5,0,256,Intel,1342.9843273440001
849,HP,Ultrabook,8,Windows,1.54,0,0,157.3505121487356,Intel Core i7,0,512,Intel,865.832671296
850,HP,Notebook,4,Other,1.86,0,0,100.45466986113651,Other Intel,0,128,Intel,176.35147732800002
851,Asus,Gaming,16,Windows,2.1,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,1120.038312528
852,Dell,Notebook,8,Linux,2.83,0,0,127.33567457123111,Intel Core i7,1000,0,AMD,510.18069528
853,Lenovo,Ultrabook,8,Windows,1.96,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia,1122.397529616
854,Asus,Notebook,8,Windows,2.3,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,464.17596206400003
855,Dell,Notebook,8,Windows,1.9,0,0,141.21199808219862,Intel Core i5,0,128,Intel,557.3650370400001
856,Asus,Notebook,4,Windows,2.0,0,0,100.45466986113651,Other Intel,1000,0,Intel,264.822118128
857,HP,2 in 1 Convertible,8,Windows,1.28,1,0,165.6321180513006,Intel Core i7,0,256,Intel,1509.309132048
858,Dell,Notebook,8,Windows,1.62,1,0,165.6321180513006,Intel Core i5,1000,0,Intel,382.782972528
859,Lenovo,Notebook,4,Other,2.2,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,276.618203568
860,Lenovo,Notebook,8,Windows,2.3,0,1,141.21199808219862,Intel Core i5,1000,0,Intel,501.72290201952
861,HP,Notebook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i5,0,256,AMD,795.645962928
862,Toshiba,Notebook,4,Windows,1.05,0,0,165.6321180513006,Intel Core i5,0,128,Intel,757.8984895200001
863,Lenovo,Gaming,8,Other,2.5,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,599.830944624
864,Dell,Ultrabook,16,Windows,1.29,1,0,276.053530085501,Intel Core i7,0,512,Intel,1321.16156928
865,HP,Notebook,4,Windows,2.07,0,0,141.21199808219862,Intel Core i5,500,0,Intel,536.7218875200001
866,Toshiba,Ultrabook,8,Windows,1.2,0,0,117.82653006268643,Intel Core i5,0,256,Intel,645.83567784
867,Lenovo,2 in 1 Convertible,8,Windows,1.37,1,1,165.6321180513006,Intel Core i7,0,256,Intel,1150.1183304
868,Acer,Notebook,8,Windows,1.56,0,1,157.3505121487356,Intel Core i5,0,256,Intel,532.003453344
869,Dell,Workstation,8,Windows,2.23,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,1048.671995616
870,Lenovo,Notebook,4,Windows,2.38,0,0,100.45466986113651,Intel Core i5,500,0,Intel,622.2435069600001
871,Lenovo,Notebook,4,Other,2.2,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,282.516246288
872,Toshiba,Notebook,8,Windows,2.0,0,1,141.21199808219862,Intel Core i7,0,256,Intel,818.648329536
873,Lenovo,Notebook,4,Windows,1.44,0,1,165.6321180513006,Intel Core i3,0,180,Intel,433.50613992000007
874,Samsung,Ultrabook,16,Windows,1.23,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,1090.5480989280002
875,Dell,Ultrabook,8,Windows,1.6,0,0,176.23257360658386,Intel Core i7,0,256,Intel,996.76921968
876,Asus,Notebook,4,Linux,2.0,0,0,100.45466986113651,Other Intel,1000,0,Intel,235.32600648528
877,Xiaomi,Ultrabook,8,Windows,1.28,0,1,165.6321180513006,Intel Core i5,0,256,Nvidia,551.46699432
878,Dell,Notebook,4,Windows,2.18,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,538.1963982
879,HP,Notebook,4,Windows,2.04,0,0,141.21199808219862,Intel Core i5,0,256,Intel,494.845784208
880,HP,2 in 1 Convertible,4,Windows,1.28,1,0,165.6321180513006,Intel Core i5,0,256,Intel,1002.6672624
881,HP,2 in 1 Convertible,4,Windows,2.3,1,0,100.45466986113651,Intel Core i5,500,0,Intel,403.89796546559995
882,Asus,Notebook,4,Windows,1.65,0,0,111.1413368676404,Other Intel,0,0,Intel,205.25188665599998
883,Lenovo,Notebook,8,Windows,2.2,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,394.57905796800003
884,Dell,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other Intel,500,0,Intel,217.637776368
885,HP,2 in 1 Convertible,4,Windows,1.28,1,0,165.6321180513006,Intel Core i5,0,256,Intel,1061.057885328
886,Dell,Notebook,4,Linux,2.18,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,268.7738067504
887,Asus,Gaming,12,Windows,2.2,0,0,127.33567457123111,Intel Core i5,1000,128,Nvidia,807.9728722128
888,Acer,Netbook,4,Other,1.25,0,1,135.0942111925629,Other Intel,0,0,Intel,175.171868784
889,Lenovo,Notebook,4,Windows,2.8,0,0,106.11306214269258,AMD,500,0,AMD,223.535819088
890,HP,Notebook,4,Windows,1.95,0,0,157.3505121487356,Intel Core i5,0,128,Intel,746.10240408
891,HP,2 in 1 Convertible,16,Windows,1.42,1,0,276.053530085501,Intel Core i7,0,256,Intel,825.1361765280001
892,Samsung,Ultrabook,8,Windows,1.17,0,0,146.86047800548656,Intel Core i7,0,256,Intel,1002.0774581280001
893,Lenovo,Ultrabook,8,Windows,1.32,0,1,157.3505121487356,Intel Core i5,0,256,Intel,1061.057885328
894,MSI,Gaming,16,Windows,2.43,0,1,254.67134914246222,Intel Core i7,2000,512,Nvidia,1562.391516528
895,Toshiba,Notebook,8,Windows,1.05,0,0,165.6321180513006,Intel Core i5,0,256,Intel,869.9613012000001
896,Dell,Gaming,8,Linux,2.62,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,547.928168688
897,HP,Notebook,8,Windows,2.04,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,530.8238448000001
898,Dell,Notebook,4,Windows,2.18,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,362.139823008
899,Dell,Notebook,8,Windows,1.9,0,0,141.21199808219862,Intel Core i5,500,0,Intel,551.46699432
900,Dell,2 in 1 Convertible,8,Windows,1.24,1,0,276.053530085501,Intel Core i7,0,512,Intel,1187.3349799631999
901,Asus,Gaming,32,Windows,3.58,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia,754.359663888
902,Dell,2 in 1 Convertible,16,Windows,1.22,1,0,165.6321180513006,Intel Core i7,0,256,Intel,972.587244528
903,Lenovo,Ultrabook,8,Windows,1.13,0,1,157.3505121487356,Intel Core i7,0,0,Intel,1208.5089533280002
904,Lenovo,Notebook,8,Windows,1.95,0,1,141.21199808219862,Intel Core i5,0,512,Intel,1157.7798878932801
905,LG,Ultrabook,16,Windows,1.08,1,1,141.21199808219862,Intel Core i7,0,512,Intel,1237.999166928
906,HP,Netbook,8,Windows,1.26,0,0,176.23257360658386,Intel Core i7,0,512,Intel,874.6797353759999
907,Acer,Notebook,4,Other,2.2,0,1,141.21199808219862,Other Intel,0,0,Intel,211.73973364800003
908,Lenovo,Notebook,8,Windows,2.6,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,465.355570608
909,LG,Ultrabook,8,Windows,0.98,1,1,157.3505121487356,Intel Core i7,0,512,Intel,1120.038312528
910,Dell,Notebook,8,Windows,1.6,0,0,157.3505121487356,Intel Core i5,0,256,Intel,710.7141477600001
911,HP,Ultrabook,8,Windows,1.09,1,0,352.4651472131677,Other Intel,0,240,Intel,1828.3932432000001
912,Lenovo,Notebook,6,Windows,2.2,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,465.355570608
913,HP,Notebook,8,Windows,2.04,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,601.0046551252799
914,Acer,Notebook,4,Windows,2.4,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,294.312331728
915,Lenovo,Notebook,4,Windows,1.44,0,0,165.6321180513006,Intel Core i5,0,128,Intel,519.617563632
916,HP,Notebook,8,Windows,1.49,0,0,165.6321180513006,Intel Core i5,0,256,Intel,566.21210112
917,MSI,Gaming,16,Windows,2.7,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,943.0970309280001
918,Dell,Gaming,16,Windows,2.6,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,795.645962928
919,MSI,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,660.5277022555201
920,Dell,Notebook,4,Windows,2.18,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,404.01002827728007
921,HP,Ultrabook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i7,0,256,AMD,764.9702427412799
922,HP,Ultrabook,8,Windows,1.39,1,0,276.053530085501,Intel Core i7,0,256,Intel,677.685108528
923,Toshiba,Notebook,16,Windows,2.4,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,1164.8634372000001
924,Lenovo,2 in 1 Convertible,8,Windows,1.37,1,1,165.6321180513006,Intel Core i5,0,512,Intel,1076.3927964
925,Dell,Notebook,4,Windows,1.95,0,0,100.45466986113651,Intel Core i5,500,0,Intel,430.4981381328
926,Lenovo,Ultrabook,8,Windows,1.36,0,1,176.23257360658386,Intel Core i7,0,256,Intel,973.1770488000001
927,HP,Notebook,8,Windows,2.31,0,0,141.21199808219862,Intel Core i5,0,256,Intel,687.12197688
928,Dell,Notebook,4,Windows,2.18,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,417.6168128323201
929,HP,Notebook,4,Windows,1.95,0,0,111.93520355955211,Intel Core i5,500,0,Intel,677.685108528
930,Lenovo,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other Intel,1000,0,Intel,182.24952004800002
931,HP,Ultrabook,4,Windows,1.26,0,0,176.23257360658386,Intel Core i5,500,0,Intel,931.300945488
932,HP,Notebook,4,Other,1.86,0,0,100.45466986113651,Other Intel,1000,0,Intel,170.3944541808
933,Lenovo,2 in 1 Convertible,16,Windows,1.3,1,1,276.053530085501,Intel Core i7,0,1000,Intel,1061.057885328
934,Toshiba,Notebook,4,Windows,1.47,0,1,157.3505121487356,Intel Core i5,0,128,Intel,651.73372056
935,HP,Netbook,8,Windows,1.26,0,0,176.23257360658386,Intel Core i5,0,256,Intel,984.383329968
936,Dell,Notebook,4,Windows,2.18,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,329.4646663392
937,MSI,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,707.1753221280001
938,Dell,Ultrabook,8,Windows,1.36,0,0,157.3505121487356,Intel Core i5,0,256,Intel,966.689201808
939,Dell,Gaming,16,Windows,4.36,0,0,169.78089942830815,Intel Core i7,1000,512,Nvidia,1626.680182176
940,HP,Gaming,8,Windows,2.75,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia,825.1361765280001
941,Asus,Notebook,4,Windows,2.8,0,0,106.11306214269258,Other Intel,1000,0,Nvidia,312.59626416000003
942,Acer,Notebook,4,Windows,2.23,0,0,100.45466986113651,Intel Core i5,500,0,Intel,365.088844368
943,Toshiba,Notebook,8,Windows,2.2,0,0,100.45466986113651,Intel Core i5,0,256,Intel,659.990980368
944,Lenovo,2 in 1 Convertible,8,Windows,1.1,1,1,194.94753717542463,Other Intel,0,256,Intel,766.1557493280001
945,Lenovo,Gaming,16,Windows,2.5,0,1,141.21199808219862,AMD,1000,512,AMD,589.214467728
946,Dell,Ultrabook,8,Windows,1.36,1,0,176.23257360658386,Intel Core i5,0,256,Intel,868.3098492384001
947,Lenovo,Notebook,8,Other,2.2,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,404.01592632000006
948,Dell,Notebook,4,Windows,2.36,0,0,106.11306214269258,Intel Core i3,1000,0,AMD,388.681015248
949,Acer,Notebook,4,Other,1.68,0,0,111.93520355955211,Other Intel,0,0,Intel,205.84169092800002
950,HP,Workstation,8,Windows,2.0,0,1,141.21199808219862,Intel Core i7,0,8,Nvidia,1326.469807728
951,Dell,Ultrabook,8,Windows,1.36,0,0,157.3505121487356,Intel Core i7,0,256,Intel,1046.9025828000001
952,Toshiba,Notebook,8,Windows,1.2,0,0,165.6321180513006,Intel Core i5,0,256,Intel,861.1142371200001
953,Asus,2 in 1 Convertible,8,Other,1.2,0,0,176.23257360658386,Other Intel,0,0,Intel,683.583151248
954,Lenovo,Ultrabook,8,Windows,1.7,0,1,157.3505121487356,Intel Core i7,0,256,Intel,878.2126629652801
955,Dell,Gaming,16,Windows,4.36,0,1,254.67134914246222,Intel Core i7,1000,512,Nvidia,1860.2426738880001
956,Dell,2 in 1 Convertible,8,Windows,1.24,1,0,165.6321180513006,Intel Core i5,0,256,Intel,1120.038312528
957,HP,2 in 1 Convertible,4,Windows,1.45,1,0,135.0942111925629,Other Intel,0,256,Intel,457.09831080000004
958,Dell,Ultrabook,8,Windows,1.3,0,0,276.053530085501,Intel Core i7,0,256,Intel,747.8718168959999
959,Acer,2 in 1 Convertible,4,Other,1.25,1,1,135.0942111925629,Other Intel,0,0,Intel,229.433861808
960,Toshiba,Notebook,8,Windows,1.2,0,0,165.6321180513006,Intel Core i5,0,256,Intel,905.3495575200001
